date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export
2024-11-14 00:00:00+00:00,2024,11,14,port1282,Tema,Ghana,GHA,3,3,0,0,0,6,6,19313,63642,0,0,0,82955,82955,3774,0,0,0,0,3774,3774
2024-11-15 00:00:00+00:00,2024,11,15,port1282,Tema,Ghana,GHA,1,1,1,0,1,3,4,13727,1725,151,0,0,15604,15604,0,0,0,0,0,0,0
2024-11-16 00:00:00+00:00,2024,11,16,port1282,Tema,Ghana,GHA,4,1,0,0,0,5,5,22196,40339,0,0,0,62535,62535,0,0,0,0,0,0,0
2024-11-17 00:00:00+00:00,2024,11,17,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,24672,38905,0,0,0,63577,63577,0,0,0,0,0,0,0
2024-11-18 00:00:00+00:00,2024,11,18,port1282,Tema,Ghana,GHA,2,3,0,0,0,5,5,5094,40749,0,0,0,45844,45844,5238,789,0,0,0,6027,6027
2024-11-19 00:00:00+00:00,2024,11,19,port1282,Tema,Ghana,GHA,5,0,0,0,1,5,6,67070,0,0,0,0,67070,67070,9535,0,0,0,0,9535,9535
2024-11-20 00:00:00+00:00,2024,11,20,port1282,Tema,Ghana,GHA,1,1,0,1,0,3,3,0,2758,0,3339,0,6097,6097,1540,0,0,0,0,1540,1540
2024-11-21 00:00:00+00:00,2024,11,21,port1282,Tema,Ghana,GHA,4,2,0,0,2,6,8,14979,48484,0,0,8138,63463,71601,1440,0,0,0,0,1440,1440
2024-11-22 00:00:00+00:00,2024,11,22,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,9369,0,0,0,0,9369,9369,0,0,0,0,0,0,0
2024-11-23 00:00:00+00:00,2024,11,23,port1282,Tema,Ghana,GHA,2,2,0,0,0,4,4,24975,78544,0,0,0,103519,103519,15172,0,0,0,0,15172,15172
2024-11-24 00:00:00+00:00,2024,11,24,port1282,Tema,Ghana,GHA,3,3,1,0,0,7,7,42736,69665,0,0,0,112402,112402,0,0,0,0,0,0,0
2024-11-25 00:00:00+00:00,2024,11,25,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,17751,0,0,0,0,17751,17751,0,0,0,0,0,0,0
2024-11-26 00:00:00+00:00,2024,11,26,port1282,Tema,Ghana,GHA,3,2,0,0,0,5,5,48811,37737,0,0,0,86548,86548,3188,0,0,0,0,3188,3188
2024-11-27 00:00:00+00:00,2024,11,27,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,12810,43278,0,0,0,56088,56088,7861,0,0,0,0,7861,7861
2024-11-28 00:00:00+00:00,2024,11,28,port1282,Tema,Ghana,GHA,3,1,1,0,0,5,5,23977,34576,2084,0,0,60638,60638,0,0,775,0,0,775,775
2024-11-29 00:00:00+00:00,2024,11,29,port1282,Tema,Ghana,GHA,2,1,0,0,1,3,4,13967,17201,0,0,2381,31168,33549,0,0,0,0,1811,0,1811
2024-11-30 00:00:00+00:00,2024,11,30,port1282,Tema,Ghana,GHA,4,1,0,0,0,5,5,12220,38611,0,0,0,50832,50832,20477,0,0,0,0,20477,20477
2024-12-01 00:00:00+00:00,2024,12,1,port1282,Tema,Ghana,GHA,3,0,0,0,1,3,4,11363,0,0,0,4085,11363,15448,0,0,0,0,1903,0,1903
2024-12-02 00:00:00+00:00,2024,12,2,port1282,Tema,Ghana,GHA,0,2,0,0,0,2,2,0,11410,0,0,0,11410,11410,0,0,0,0,0,0,0
2024-12-03 00:00:00+00:00,2024,12,3,port1282,Tema,Ghana,GHA,5,2,0,0,0,7,7,68583,70692,0,0,0,139276,139276,1440,0,0,0,0,1440,1440
2024-12-04 00:00:00+00:00,2024,12,4,port1282,Tema,Ghana,GHA,1,3,0,0,1,4,5,0,16247,0,0,19560,16247,35808,10385,0,0,0,0,10385,10385
2024-12-05 00:00:00+00:00,2024,12,5,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,2847,28786,0,0,0,31634,31634,0,0,0,0,0,0,0
2024-12-06 00:00:00+00:00,2024,12,6,port1282,Tema,Ghana,GHA,2,0,0,0,1,2,3,6597,0,0,0,2381,6597,8978,3805,0,0,0,1811,3805,5617
2024-12-07 00:00:00+00:00,2024,12,7,port1282,Tema,Ghana,GHA,4,1,0,0,0,5,5,49611,31037,0,0,0,80648,80648,0,0,0,0,0,0,0
2024-12-08 00:00:00+00:00,2024,12,8,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,7158,0,0,0,0,7158,7158,1565,0,0,0,0,1565,1565
2024-12-09 00:00:00+00:00,2024,12,9,port1282,Tema,Ghana,GHA,5,0,1,0,2,6,8,56670,0,2583,0,516,59254,59770,0,0,0,0,0,0,0
2024-12-10 00:00:00+00:00,2024,12,10,port1282,Tema,Ghana,GHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-11 00:00:00+00:00,2024,12,11,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,41629,0,0,0,0,41629,41629,1440,0,0,0,0,1440,1440
2024-12-12 00:00:00+00:00,2024,12,12,port1282,Tema,Ghana,GHA,3,1,3,0,0,7,7,33701,27846,11592,0,0,73139,73139,27,0,775,0,0,803,803
2024-12-13 00:00:00+00:00,2024,12,13,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,24505,0,0,0,0,24505,24505,0,0,0,0,0,0,0
2024-12-14 00:00:00+00:00,2024,12,14,port1282,Tema,Ghana,GHA,4,1,0,0,0,5,5,19037,0,0,0,0,19037,19037,6057,0,0,0,0,6057,6057
2024-12-15 00:00:00+00:00,2024,12,15,port1282,Tema,Ghana,GHA,5,2,0,0,0,7,7,53260,79577,0,0,0,132838,132838,1283,0,0,0,0,1283,1283
2024-12-16 00:00:00+00:00,2024,12,16,port1282,Tema,Ghana,GHA,1,2,0,0,1,3,4,0,36788,0,0,7107,36788,43896,13245,0,0,0,0,13245,13245
2024-12-17 00:00:00+00:00,2024,12,17,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,11917,20399,0,0,0,32316,32316,17081,789,0,0,0,17870,17870
2024-12-18 00:00:00+00:00,2024,12,18,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,0,11594,0,0,0,11594,11594,5896,0,0,0,0,5896,5896
2024-12-19 00:00:00+00:00,2024,12,19,port1282,Tema,Ghana,GHA,4,3,0,0,0,7,7,42843,22653,0,0,0,65497,65497,9782,0,0,0,0,9782,9782
2024-12-20 00:00:00+00:00,2024,12,20,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,20610,39041,0,0,0,59651,59651,1440,0,0,0,0,1440,1440
2024-12-21 00:00:00+00:00,2024,12,21,port1282,Tema,Ghana,GHA,3,1,0,1,1,5,6,42741,3839,0,0,22244,46580,68825,3208,0,0,0,0,3208,3208
2024-12-22 00:00:00+00:00,2024,12,22,port1282,Tema,Ghana,GHA,2,1,2,0,0,5,5,33707,44286,1091,0,0,79085,79085,23701,0,4054,0,0,27756,27756
2024-12-23 00:00:00+00:00,2024,12,23,port1282,Tema,Ghana,GHA,2,1,0,0,1,3,4,32441,20399,0,0,0,52840,52840,0,789,0,0,0,789,789
2024-12-24 00:00:00+00:00,2024,12,24,port1282,Tema,Ghana,GHA,2,2,0,0,0,4,4,1326,75211,0,0,0,76537,76537,15740,0,0,0,0,15740,15740
2024-12-25 00:00:00+00:00,2024,12,25,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,5301,0,0,0,0,5301,5301,0,0,0,0,0,0,0
2024-12-26 00:00:00+00:00,2024,12,26,port1282,Tema,Ghana,GHA,3,1,0,0,1,4,5,71095,0,0,0,4085,71095,75181,27,55130,0,0,1903,55158,57061
2024-12-27 00:00:00+00:00,2024,12,27,port1282,Tema,Ghana,GHA,3,3,0,0,0,6,6,20051,68981,0,0,0,89033,89033,0,0,0,0,0,0,0
2024-12-28 00:00:00+00:00,2024,12,28,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1347,0,0,0,0,1347,1347
2024-12-29 00:00:00+00:00,2024,12,29,port1282,Tema,Ghana,GHA,4,4,0,0,0,8,8,25711,127556,0,0,0,153268,153268,0,789,0,0,0,789,789
2024-12-30 00:00:00+00:00,2024,12,30,port1282,Tema,Ghana,GHA,3,1,0,0,1,4,5,26445,546,0,0,3266,26991,30258,0,0,0,0,0,0,0
2024-12-31 00:00:00+00:00,2024,12,31,port1282,Tema,Ghana,GHA,1,1,0,1,0,3,3,5838,42260,0,0,0,48099,48099,0,0,0,0,0,0,0
2025-01-01 00:00:00+00:00,2025,1,1,port1282,Tema,Ghana,GHA,3,0,0,0,0,3,3,30797,0,0,0,0,30797,30797,4980,0,0,0,0,4980,4980
2025-01-02 00:00:00+00:00,2025,1,2,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,8207,42314,0,0,0,50521,50521,23279,0,0,0,0,23279,23279
2025-01-03 00:00:00+00:00,2025,1,3,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,8207,0,0,0,0,8207,8207,1440,0,0,0,0,1440,1440
2025-01-04 00:00:00+00:00,2025,1,4,port1282,Tema,Ghana,GHA,2,1,2,0,0,5,5,7315,42416,3900,0,0,53632,53632,0,0,11455,0,0,11455,11455
2025-01-05 00:00:00+00:00,2025,1,5,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,33991,1658,0,0,0,35649,35649,8010,0,0,0,0,8010,8010
2025-01-06 00:00:00+00:00,2025,1,6,port1282,Tema,Ghana,GHA,3,0,0,1,0,4,4,40291,0,0,508,0,40799,40799,0,0,0,0,0,0,0
2025-01-07 00:00:00+00:00,2025,1,7,port1282,Tema,Ghana,GHA,3,2,0,0,0,5,5,43373,15981,0,0,0,59355,59355,0,0,0,0,0,0,0
2025-01-08 00:00:00+00:00,2025,1,8,port1282,Tema,Ghana,GHA,3,0,0,0,0,3,3,50894,0,0,0,0,50894,50894,27,0,0,0,0,27,27
2025-01-09 00:00:00+00:00,2025,1,9,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,8843,0,0,0,0,8843,8843,24240,0,0,0,0,24240,24240
2025-01-10 00:00:00+00:00,2025,1,10,port1282,Tema,Ghana,GHA,3,1,0,1,0,5,5,22868,0,0,0,0,22868,22868,1440,22383,0,0,0,23823,23823
2025-01-11 00:00:00+00:00,2025,1,11,port1282,Tema,Ghana,GHA,1,1,1,1,0,4,4,8207,43716,1200,0,0,53123,53123,1440,0,53,0,0,1494,1494
2025-01-12 00:00:00+00:00,2025,1,12,port1282,Tema,Ghana,GHA,5,1,0,0,1,6,7,36273,10914,0,0,0,47187,47187,4320,0,0,0,0,4320,4320
2025-01-13 00:00:00+00:00,2025,1,13,port1282,Tema,Ghana,GHA,3,1,0,0,1,4,5,21187,0,0,0,4085,21187,25273,0,26911,0,0,1903,26911,28815
2025-01-14 00:00:00+00:00,2025,1,14,port1282,Tema,Ghana,GHA,4,0,0,0,1,4,5,22674,0,0,0,0,22674,22674,5073,0,0,0,0,5073,5073
2025-01-15 00:00:00+00:00,2025,1,15,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,8207,0,0,0,0,8207,8207,6150,0,0,0,0,6150,6150
2025-01-16 00:00:00+00:00,2025,1,16,port1282,Tema,Ghana,GHA,3,2,0,0,0,5,5,69739,61105,0,0,0,130845,130845,0,0,0,0,0,0,0
2025-01-17 00:00:00+00:00,2025,1,17,port1282,Tema,Ghana,GHA,1,2,0,0,0,3,3,1304,57817,0,0,0,59122,59122,0,0,0,0,0,0,0
2025-01-18 00:00:00+00:00,2025,1,18,port1282,Tema,Ghana,GHA,3,0,0,0,1,3,4,14274,0,0,0,3586,14274,17860,24440,0,0,0,0,24440,24440
2025-01-19 00:00:00+00:00,2025,1,19,port1282,Tema,Ghana,GHA,2,0,0,0,1,2,3,9226,0,0,0,4085,9226,13312,0,0,0,0,1903,0,1903
2025-01-20 00:00:00+00:00,2025,1,20,port1282,Tema,Ghana,GHA,3,0,0,0,0,3,3,31207,0,0,0,0,31207,31207,0,0,0,0,0,0,0
2025-01-21 00:00:00+00:00,2025,1,21,port1282,Tema,Ghana,GHA,2,0,1,0,1,3,4,26146,0,2084,0,1010,28231,29242,0,0,775,0,0,775,775
2025-01-22 00:00:00+00:00,2025,1,22,port1282,Tema,Ghana,GHA,3,2,0,0,0,5,5,29313,12727,0,0,0,42040,42040,3232,0,0,0,0,3232,3232
2025-01-23 00:00:00+00:00,2025,1,23,port1282,Tema,Ghana,GHA,2,1,1,0,1,4,5,9344,34646,1529,0,0,45519,45519,0,0,0,0,0,0,0
2025-01-24 00:00:00+00:00,2025,1,24,port1282,Tema,Ghana,GHA,5,0,1,0,0,6,6,50007,0,0,0,0,50007,50007,1440,0,2144,0,0,3584,3584
2025-01-25 00:00:00+00:00,2025,1,25,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,3670,0,0,0,0,3670,3670,0,0,0,0,0,0,0
2025-01-26 00:00:00+00:00,2025,1,26,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,24924,29077,0,0,0,54002,54002,677,0,0,0,0,677,677
2025-01-27 00:00:00+00:00,2025,1,27,port1282,Tema,Ghana,GHA,4,1,0,0,1,5,6,36900,3235,0,0,38490,40135,78626,20243,0,0,0,0,20243,20243
2025-01-28 00:00:00+00:00,2025,1,28,port1282,Tema,Ghana,GHA,1,0,1,1,0,3,3,0,0,1183,0,0,1183,1183,0,0,0,0,0,0,0
2025-01-29 00:00:00+00:00,2025,1,29,port1282,Tema,Ghana,GHA,5,1,1,0,0,7,7,52472,41855,0,0,0,94328,94328,33074,0,2067,0,0,35142,35142
2025-01-30 00:00:00+00:00,2025,1,30,port1282,Tema,Ghana,GHA,2,1,1,0,0,4,4,14454,0,438,0,0,14892,14892,0,10947,0,0,0,10947,10947
2025-01-31 00:00:00+00:00,2025,1,31,port1282,Tema,Ghana,GHA,3,1,0,0,1,4,5,4345,38008,0,0,0,42354,42354,1751,0,0,0,15834,1751,17585
2025-02-01 00:00:00+00:00,2025,2,1,port1282,Tema,Ghana,GHA,4,1,0,0,1,5,6,14508,0,0,0,0,14508,14508,13683,0,0,0,0,13683,13683
2025-02-02 00:00:00+00:00,2025,2,2,port1282,Tema,Ghana,GHA,4,0,0,0,1,4,5,29284,0,0,0,0,29284,29284,4403,0,0,0,0,4403,4403
2025-02-03 00:00:00+00:00,2025,2,3,port1282,Tema,Ghana,GHA,2,2,0,0,0,4,4,17978,85601,0,0,0,103579,103579,0,0,0,0,0,0,0
2025-02-04 00:00:00+00:00,2025,2,4,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,12945,0,0,0,0,12945,12945,0,0,0,0,0,0,0
2025-02-05 00:00:00+00:00,2025,2,5,port1282,Tema,Ghana,GHA,2,1,0,0,1,3,4,8207,36774,0,0,0,44981,44981,10772,0,0,0,0,10772,10772
2025-02-06 00:00:00+00:00,2025,2,6,port1282,Tema,Ghana,GHA,3,2,0,0,0,5,5,63268,22053,0,0,0,85321,85321,1440,0,0,0,0,1440,1440
2025-02-07 00:00:00+00:00,2025,2,7,port1282,Tema,Ghana,GHA,4,2,0,0,1,6,7,30202,25371,0,0,3188,55573,58762,1440,789,0,0,0,2229,2229
2025-02-08 00:00:00+00:00,2025,2,8,port1282,Tema,Ghana,GHA,1,1,0,0,0,2,2,14066,6303,0,0,0,20369,20369,0,0,0,0,0,0,0
2025-02-09 00:00:00+00:00,2025,2,9,port1282,Tema,Ghana,GHA,3,1,1,0,2,5,7,18840,4906,2084,0,0,25831,25831,781,0,775,0,39231,1556,40788
2025-02-10 00:00:00+00:00,2025,2,10,port1282,Tema,Ghana,GHA,4,1,0,0,0,5,5,53173,4813,0,0,0,57986,57986,6438,0,0,0,0,6438,6438
2025-02-11 00:00:00+00:00,2025,2,11,port1282,Tema,Ghana,GHA,2,1,0,2,0,5,5,17383,0,0,2062,0,19445,19445,0,0,0,0,0,0,0
2025-02-12 00:00:00+00:00,2025,2,12,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,8207,0,0,0,0,8207,8207,1440,0,0,0,0,1440,1440
2025-02-13 00:00:00+00:00,2025,2,13,port1282,Tema,Ghana,GHA,3,1,0,0,1,4,5,22399,26951,0,0,15834,49351,65185,1440,0,0,0,0,1440,1440
2025-02-14 00:00:00+00:00,2025,2,14,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,8207,0,0,0,0,8207,8207,22990,0,0,0,0,22990,22990
2025-02-15 00:00:00+00:00,2025,2,15,port1282,Tema,Ghana,GHA,2,1,0,0,1,3,4,6641,0,0,0,22749,6641,29390,1056,0,0,0,0,1056,1056
2025-02-16 00:00:00+00:00,2025,2,16,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,21788,27611,0,0,0,49399,49399,1440,0,0,0,0,1440,1440
2025-02-17 00:00:00+00:00,2025,2,17,port1282,Tema,Ghana,GHA,3,0,0,0,0,3,3,22874,0,0,0,0,22874,22874,15428,0,0,0,0,15428,15428
2025-02-18 00:00:00+00:00,2025,2,18,port1282,Tema,Ghana,GHA,4,1,0,0,0,5,5,67009,38934,0,0,0,105944,105944,0,0,0,0,0,0,0
2025-02-19 00:00:00+00:00,2025,2,19,port1282,Tema,Ghana,GHA,3,0,0,1,0,4,4,33192,0,0,1146,0,34338,34338,0,0,0,25,0,25,25
2025-02-20 00:00:00+00:00,2025,2,20,port1282,Tema,Ghana,GHA,2,0,0,0,1,2,3,18075,0,0,0,33322,18075,51398,9792,0,0,0,0,9792,9792
2025-02-21 00:00:00+00:00,2025,2,21,port1282,Tema,Ghana,GHA,1,0,1,0,0,2,2,2266,0,894,0,0,3160,3160,0,0,1634,0,0,1634,1634
2025-02-22 00:00:00+00:00,2025,2,22,port1282,Tema,Ghana,GHA,5,0,0,0,0,5,5,19955,0,0,0,0,19955,19955,5872,0,0,0,0,5872,5872
2025-02-23 00:00:00+00:00,2025,2,23,port1282,Tema,Ghana,GHA,2,0,0,0,1,2,3,19524,0,0,0,0,19524,19524,0,0,0,0,0,0,0
2025-02-24 00:00:00+00:00,2025,2,24,port1282,Tema,Ghana,GHA,3,0,0,0,0,3,3,13892,0,0,0,0,13892,13892,5126,0,0,0,0,5126,5126
2025-02-25 00:00:00+00:00,2025,2,25,port1282,Tema,Ghana,GHA,4,1,0,0,1,5,6,64235,27175,0,0,8852,91411,100263,4808,0,0,0,0,4808,4808
2025-02-26 00:00:00+00:00,2025,2,26,port1282,Tema,Ghana,GHA,2,0,1,0,0,3,3,10686,0,1200,0,0,11886,11886,0,0,53,0,0,53,53
2025-02-27 00:00:00+00:00,2025,2,27,port1282,Tema,Ghana,GHA,4,0,1,0,0,5,5,40850,0,2084,0,0,42935,42935,27,0,775,0,0,803,803
2025-02-28 00:00:00+00:00,2025,2,28,port1282,Tema,Ghana,GHA,3,0,0,0,2,3,5,13582,0,0,0,22337,13582,35920,31479,0,0,0,1903,31479,33382
2025-03-01 00:00:00+00:00,2025,3,1,port1282,Tema,Ghana,GHA,1,0,1,0,0,2,2,152,0,0,0,0,152,152,0,0,1077,0,0,1077,1077
2025-03-02 00:00:00+00:00,2025,3,2,port1282,Tema,Ghana,GHA,3,1,0,0,2,4,6,17359,0,0,0,4085,17359,21444,756,0,0,0,1903,756,2660
2025-03-03 00:00:00+00:00,2025,3,3,port1282,Tema,Ghana,GHA,3,4,0,0,0,7,7,36240,99220,0,0,0,135461,135461,662,0,0,0,0,662,662
2025-03-04 00:00:00+00:00,2025,3,4,port1282,Tema,Ghana,GHA,1,1,1,0,0,3,3,5945,29440,655,0,0,36041,36041,0,0,0,0,0,0,0
2025-03-05 00:00:00+00:00,2025,3,5,port1282,Tema,Ghana,GHA,3,0,0,0,0,3,3,53595,0,0,0,0,53595,53595,0,0,0,0,0,0,0
2025-03-06 00:00:00+00:00,2025,3,6,port1282,Tema,Ghana,GHA,3,2,0,0,0,5,5,5717,36860,0,0,0,42578,42578,7377,0,0,0,0,7377,7377
2025-03-07 00:00:00+00:00,2025,3,7,port1282,Tema,Ghana,GHA,4,1,0,0,1,5,6,19515,0,0,0,29777,19515,49292,883,28770,0,0,0,29653,29653
2025-03-08 00:00:00+00:00,2025,3,8,port1282,Tema,Ghana,GHA,2,2,1,0,0,5,5,12325,8818,1665,0,0,22809,22809,24240,0,0,0,0,24240,24240
2025-03-09 00:00:00+00:00,2025,3,9,port1282,Tema,Ghana,GHA,2,2,0,0,0,4,4,11001,49254,0,0,0,60255,60255,7673,0,0,0,0,7673,7673
2025-03-10 00:00:00+00:00,2025,3,10,port1282,Tema,Ghana,GHA,4,2,0,0,0,6,6,32226,50063,0,0,0,82289,82289,6499,0,0,0,0,6499,6499
2025-03-11 00:00:00+00:00,2025,3,11,port1282,Tema,Ghana,GHA,2,0,0,0,2,2,4,16939,0,0,0,18650,16939,35590,0,0,0,0,6491,0,6491
2025-03-12 00:00:00+00:00,2025,3,12,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,37383,41785,0,0,0,79169,79169,20580,0,0,0,0,20580,20580
2025-03-13 00:00:00+00:00,2025,3,13,port1282,Tema,Ghana,GHA,3,0,0,0,0,3,3,24166,0,0,0,0,24166,24166,27,0,0,0,0,27,27
2025-03-14 00:00:00+00:00,2025,3,14,port1282,Tema,Ghana,GHA,1,0,1,0,1,2,3,8207,0,2084,0,0,10292,10292,1440,0,775,0,0,2215,2215
2025-03-15 00:00:00+00:00,2025,3,15,port1282,Tema,Ghana,GHA,5,1,0,0,0,6,6,11744,14512,0,0,0,26257,26257,18288,0,0,0,0,18288,18288
2025-03-16 00:00:00+00:00,2025,3,16,port1282,Tema,Ghana,GHA,1,1,0,0,0,2,2,16479,36496,0,0,0,52975,52975,0,0,0,0,0,0,0
2025-03-17 00:00:00+00:00,2025,3,17,port1282,Tema,Ghana,GHA,5,1,0,1,0,7,7,44780,16286,0,0,0,61067,61067,0,0,0,0,0,0,0
2025-03-18 00:00:00+00:00,2025,3,18,port1282,Tema,Ghana,GHA,2,0,1,0,1,3,4,863,0,4386,0,3484,5250,8734,1309,0,0,0,0,1309,1309
2025-03-19 00:00:00+00:00,2025,3,19,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,8207,0,0,0,0,8207,8207,20476,0,0,0,0,20476,20476
2025-03-20 00:00:00+00:00,2025,3,20,port1282,Tema,Ghana,GHA,3,0,1,0,0,4,4,5731,0,888,0,0,6619,6619,8727,0,0,0,0,8727,8727
2025-03-21 00:00:00+00:00,2025,3,21,port1282,Tema,Ghana,GHA,4,1,0,0,1,5,6,30343,29669,0,0,0,60013,60013,7636,0,0,0,0,7636,7636
2025-03-22 00:00:00+00:00,2025,3,22,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,5561,34141,0,0,0,39702,39702,24080,0,0,0,0,24080,24080
2025-03-23 00:00:00+00:00,2025,3,23,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-24 00:00:00+00:00,2025,3,24,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,7676,46826,0,0,0,54502,54502,14507,0,0,0,0,14507,14507
2025-03-25 00:00:00+00:00,2025,3,25,port1282,Tema,Ghana,GHA,2,2,0,0,0,4,4,54534,61225,0,0,0,115760,115760,1440,789,0,0,0,2229,2229
2025-03-26 00:00:00+00:00,2025,3,26,port1282,Tema,Ghana,GHA,2,1,1,0,0,4,4,8628,18146,4878,0,0,31653,31653,683,0,0,0,0,683,683
2025-03-27 00:00:00+00:00,2025,3,27,port1282,Tema,Ghana,GHA,4,2,1,1,1,8,9,26127,46239,2084,3460,1178,77912,79091,1440,0,775,0,0,2215,2215
2025-03-28 00:00:00+00:00,2025,3,28,port1282,Tema,Ghana,GHA,2,1,0,0,1,3,4,26349,0,0,0,22244,26349,48594,0,2504,0,0,0,2504,2504
2025-03-29 00:00:00+00:00,2025,3,29,port1282,Tema,Ghana,GHA,4,0,1,0,0,5,5,20392,0,8666,0,0,29058,29058,1440,0,0,0,0,1440,1440
2025-03-30 00:00:00+00:00,2025,3,30,port1282,Tema,Ghana,GHA,2,1,1,0,1,4,5,8713,3985,0,0,0,12699,12699,0,0,423,0,0,423,423
2025-03-31 00:00:00+00:00,2025,3,31,port1282,Tema,Ghana,GHA,4,2,0,0,1,6,7,38992,48347,0,0,4085,87340,91425,1440,0,0,0,1903,1440,3343
2025-04-01 00:00:00+00:00,2025,4,1,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,7846,0,0,0,0,7846,7846,0,0,0,0,0,0,0
2025-04-02 00:00:00+00:00,2025,4,2,port1282,Tema,Ghana,GHA,3,0,1,1,0,5,5,3825,0,642,1527,0,5995,5995,12004,0,0,0,0,12004,12004
2025-04-03 00:00:00+00:00,2025,4,3,port1282,Tema,Ghana,GHA,3,2,0,0,1,5,6,56580,37188,0,0,5859,93768,99628,0,0,0,0,0,0,0
2025-04-04 00:00:00+00:00,2025,4,4,port1282,Tema,Ghana,GHA,3,0,0,0,0,3,3,31026,0,0,0,0,31026,31026,4950,0,0,0,0,4950,4950
2025-04-05 00:00:00+00:00,2025,4,5,port1282,Tema,Ghana,GHA,1,2,0,0,1,3,4,11866,33486,0,0,4085,45353,49438,0,0,0,0,1903,0,1903
2025-04-06 00:00:00+00:00,2025,4,6,port1282,Tema,Ghana,GHA,3,0,0,0,0,3,3,19586,0,0,0,0,19586,19586,9796,0,0,0,0,9796,9796
2025-04-07 00:00:00+00:00,2025,4,7,port1282,Tema,Ghana,GHA,1,1,0,0,0,2,2,7483,0,0,0,0,7483,7483,0,0,0,0,0,0,0
2025-04-08 00:00:00+00:00,2025,4,8,port1282,Tema,Ghana,GHA,4,1,0,0,1,5,6,60825,20399,0,0,28595,81224,109820,0,789,0,0,0,789,789
2025-04-09 00:00:00+00:00,2025,4,9,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,4491,12983,0,0,0,17475,17475,2336,0,0,0,0,2336,2336
2025-04-10 00:00:00+00:00,2025,4,10,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,0,8228,0,0,0,8228,8228,28928,0,0,0,0,28928,28928
2025-04-11 00:00:00+00:00,2025,4,11,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,1350,20399,0,0,0,21750,21750,0,789,0,0,0,789,789
2025-04-12 00:00:00+00:00,2025,4,12,port1282,Tema,Ghana,GHA,5,1,0,0,2,6,8,13822,43377,0,0,25855,57200,83055,30645,0,0,0,0,30645,30645
2025-04-13 00:00:00+00:00,2025,4,13,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,17289,0,0,0,0,17289,17289,0,0,0,0,0,0,0
2025-04-14 00:00:00+00:00,2025,4,14,port1282,Tema,Ghana,GHA,2,3,0,0,0,5,5,22269,63317,0,0,0,85586,85586,0,0,0,0,0,0,0
2025-04-15 00:00:00+00:00,2025,4,15,port1282,Tema,Ghana,GHA,3,0,0,0,0,3,3,56995,0,0,0,0,56995,56995,0,0,0,0,0,0,0
2025-04-16 00:00:00+00:00,2025,4,16,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,3312,43956,0,0,0,47269,47269,0,0,0,0,0,0,0
2025-04-17 00:00:00+00:00,2025,4,17,port1282,Tema,Ghana,GHA,1,1,0,0,0,2,2,3534,34314,0,0,0,37848,37848,0,0,0,0,0,0,0
2025-04-18 00:00:00+00:00,2025,4,18,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,2309,0,0,0,0,2309,2309,0,0,0,0,0,0,0
